i,latencycrea,time
6171,56.362001,0.438619
6172,57.270001,0.438682
6173,59.505001,0.438748
6174,58.946000,0.438813
6175,56.781999,0.438876
6176,64.883003,0.438947
6177,56.572000,0.439009
6178,64.184002,0.439080
6179,104.762999,0.439191
6180,80.947000,0.439277
6181,60.972001,0.439344
6182,58.178000,0.439408
6183,59.226000,0.439473
6184,61.111001,0.439541
6185,60.553000,0.439627
6186,69.561996,0.439703
6187,58.107998,0.439767
6188,60.343002,0.439834
6189,59.155998,0.439899
6190,57.759000,0.439963
6191,78.361998,0.440048
6192,56.991001,0.440111
6193,59.086000,0.440177
6194,58.247999,0.440241
6195,57.339999,0.440304
6196,59.365000,0.440370
6197,56.712001,0.440433
6198,57.339999,0.440497
6199,65.302003,0.440568
6200,58.247999,0.440632
6201,69.631998,0.440712
6202,62.018997,0.440780
6203,59.226000,0.440846
6204,60.274000,0.440911
6205,58.247999,0.440975
6206,59.645001,0.441041
6207,57.410001,0.441105
6208,56.991001,0.441168
6209,59.645001,0.441234
6210,59.645001,0.441300
6211,60.622999,0.441367
6212,57.968999,0.441431
6213,57.270001,0.441494
6214,60.482998,0.441561
6215,59.086000,0.441626
6216,59.993999,0.441692
6217,57.270001,0.441755
6218,57.200999,0.441819
6219,60.064001,0.441884
6220,59.714999,0.441950
6221,56.781999,0.442013
6222,59.644000,0.442078
6223,54.336000,0.442139
6224,59.295999,0.442204
6225,57.759000,0.442268
6226,57.339999,0.442331
6227,59.086000,0.442396
6228,57.410001,0.442460
6229,59.574999,0.442525
6230,59.574999,0.442591
6231,57.271001,0.442654
6232,59.924001,0.442720
6233,57.199999,0.442783
6234,58.178000,0.442848
6235,56.781999,0.442910
6236,58.038000,0.442974
6237,59.366001,0.443040
6238,54.895001,0.443101
6239,56.781999,0.443164
6240,58.107998,0.443228
6241,57.480000,0.443291
6242,59.645001,0.443357
6243,57.270001,0.443420
6244,57.620000,0.443484
6245,61.740000,0.443552
6246,55.803001,0.443614
6247,59.645001,0.443679
6248,56.641999,0.443742
6249,57.130001,0.443805
6250,59.155998,0.443871
6251,57.689002,0.443934
6252,59.574999,0.444000
6253,56.851000,0.444063
6254,57.271001,0.444126
6255,58.666999,0.444191
6256,58.107998,0.444255
6257,59.226000,0.444320
6258,56.291999,0.444383
6259,53.987998,0.444443
6260,58.178000,0.444507
6261,60.693001,0.444574
6262,56.291999,0.444637
6263,65.371998,0.444707
6264,55.245000,0.444768
6265,60.832001,0.444834
6266,59.574999,0.444899
6267,122.990998,0.445029
6268,94.914998,0.445131
6269,80.947000,0.445217
6270,61.042003,0.445284
6271,61.252002,0.445351
6272,57.410001,0.445414
6273,60.482998,0.445481
6274,57.689002,0.445545
6275,59.853999,0.445611
6276,58.947000,0.445677
6277,57.270001,0.445740
6278,59.714999,0.445805
6279,58.247999,0.445869
6280,59.505001,0.445934
6281,58.247999,0.445999
6282,56.851000,0.446061
6283,59.645001,0.446127
6284,56.920999,0.446191
6285,57.689002,0.446254
6286,59.645001,0.446319
6287,56.920999,0.446383
6288,59.785001,0.446449
6289,57.689002,0.446512
6290,56.852001,0.446576
6291,59.645001,0.446641
6292,57.898000,0.446711
6293,60.621998,0.446778
6294,57.759000,0.446842
6295,56.712001,0.446905
6296,59.574999,0.446969
6297,56.293000,0.447032
6298,59.155998,0.447097
6299,56.711000,0.447160
6300,56.153000,0.447223
6301,58.666999,0.447290
6302,59.226000,0.447355
6303,57.689002,0.447419
6304,56.920999,0.447482
6305,56.851000,0.447545
6306,59.644000,0.447610
6307,58.178000,0.447674
6308,56.920999,0.447738
6309,59.155998,0.447803
6310,57.270001,0.447866
6311,64.394000,0.447937
6312,56.991001,0.448000
6313,58.178000,0.448064
6314,77.315002,0.448148
6315,57.270001,0.448211
6316,59.434999,0.448277
6317,56.291999,0.448339
6318,57.270001,0.448402
6319,58.737001,0.448467
6320,57.549001,0.448530
6321,61.530001,0.448598
6322,57.689002,0.448662
6323,69.144000,0.448736
6324,61.111001,0.448804
6325,57.689002,0.448868
6326,54.756001,0.448929
6327,62.507999,0.448997
6328,57.410001,0.449061
6329,59.086000,0.449125
6330,57.130001,0.449188
6331,57.620000,0.449252
6332,59.853999,0.449318
6333,58.387999,0.449382
6334,58.598001,0.449446
6335,57.550002,0.449510
6336,59.294998,0.449575
6337,59.853999,0.449641
6338,58.598001,0.449706
6339,59.574999,0.449771
6340,57.968999,0.449835
6341,56.991001,0.449898
6342,59.086000,0.449963
6343,59.155998,0.450028
6344,59.226000,0.450093
6345,57.060999,0.450156
6346,56.291999,0.450219
6347,60.134000,0.450285
6348,59.645001,0.450351
6349,56.432000,0.450414
6350,59.645001,0.450480
6351,57.270001,0.450543
6352,58.737001,0.450608
6353,58.387999,0.450672
6354,130.604007,0.450811
6355,75.219999,0.450893
6356,65.861001,0.450984
6357,61.040999,0.451051
6358,69.073001,0.451127
6359,57.759000,0.451191
6360,60.134000,0.451257
6361,58.597001,0.451322
6362,59.016002,0.451386
6363,58.387999,0.451451
6364,57.270001,0.451515
6365,60.621998,0.451581
6366,57.131001,0.451644
6367,56.920999,0.451706
6368,59.155998,0.451771
6369,56.851000,0.451834
6370,59.993999,0.451900
6371,57.410001,0.451962
6372,56.852001,0.452024
6373,59.645001,0.452091
6374,57.689002,0.452155
6375,58.597001,0.452219
6376,56.780998,0.452282
6377,56.780998,0.452344
6378,59.574999,0.452410
6379,63.277002,0.452479
6380,60.343002,0.452545
6381,57.199999,0.452608
6382,56.781999,0.452671
6383,71.866998,0.452749
6384,61.879997,0.452816
6385,60.064001,0.452882
6386,57.828998,0.452945
6387,57.131001,0.453009
6388,59.086000,0.453074
6389,58.597001,0.453139
6390,57.339999,0.453202
6391,59.226000,0.453267
6392,56.780998,0.453329
6393,58.597001,0.453394
6394,61.111998,0.453461
6395,58.247999,0.453525
6396,63.136999,0.453594
6397,78.293000,0.453678
6398,60.692000,0.453745
6399,60.413000,0.453812
6400,59.155998,0.453877
6401,59.645001,0.453945
6402,56.780998,0.454008
6403,76.965996,0.454091
6404,59.644000,0.454157
6405,59.155998,0.454222
6406,74.242002,0.454302
6407,58.039001,0.454367
6408,60.064001,0.454433
6409,58.179001,0.454497
6410,58.108999,0.454561
6411,58.179001,0.454625
6412,56.291999,0.454688
6413,57.199999,0.454750
6414,55.244000,0.454811
6415,62.578001,0.454880
6416,57.689998,0.454942
6417,56.780998,0.455005
6418,58.108999,0.455069
6419,59.226000,0.455133
6420,72.146999,0.455212
6421,59.645001,0.455277
6422,59.714999,0.455343
6423,59.016002,0.455408
6424,60.972001,0.455474
6425,59.645001,0.455539
6426,62.439001,0.455607
6427,57.130001,0.455670
6428,65.302003,0.455741
6429,58.666999,0.455806
6430,78.292003,0.455890
6431,60.273000,0.455956
6432,57.689002,0.456019
6433,57.271001,0.456082
6434,59.714999,0.456147
6435,57.968999,0.456211
6436,67.187000,0.456284
6437,84.439002,0.456375
6438,56.222001,0.456438
6439,58.666999,0.456502
6440,133.048001,0.456641
6441,167.549995,0.456817
6442,79.131001,0.456903
6443,57.898000,0.456967
6444,58.387999,0.457031
6445,57.549001,0.457094
6446,54.685999,0.457155
6447,56.991001,0.457217
6448,53.218999,0.457276
6449,56.362001,0.457337
6450,54.406999,0.457398
6451,55.384000,0.457458
6452,57.270001,0.457521
6453,54.826000,0.457582
6454,56.362001,0.457644
6455,58.737001,0.457708
6456,57.968999,0.457771
6457,72.775001,0.457849
6458,56.780998,0.457913
6459,57.619000,0.457976
6460,59.855000,0.458041
6461,58.666999,0.458106
6462,59.226000,0.458172
6463,57.199999,0.458235
6464,57.339999,0.458299
6465,59.645001,0.458364
6466,58.737001,0.458429
6467,59.645001,0.458495
6468,56.641999,0.458558
6469,60.553000,0.458625
6470,60.064001,0.458690
6471,59.574999,0.458756
6472,58.877002,0.458821
6473,57.339999,0.458885
6474,56.712001,0.458948
6475,59.506001,0.459013
6476,59.366001,0.459079
6477,56.920999,0.459141
6478,59.506001,0.459207
6479,57.131001,0.459270
6480,59.365000,0.459335
6481,57.899000,0.459399
6482,57.619000,0.459462
6483,59.574999,0.459528
6484,57.619000,0.459592
6485,60.832001,0.459659
6486,59.645001,0.459725
6487,57.270001,0.459788
6488,59.226000,0.459853
6489,55.873999,0.459915
6490,58.666999,0.459980
6491,58.247999,0.460044
6492,57.270001,0.460108
6493,59.714999,0.460174
6494,57.270001,0.460236
6495,57.270001,0.460299
6496,58.737001,0.460364
6497,54.896002,0.460425
6498,59.574999,0.460491
6499,54.266999,0.460551
6500,57.689002,0.460614
6501,59.435999,0.460683
6502,70.470000,0.460760
6503,60.482998,0.460826
6504,57.619000,0.460890
6505,57.899000,0.460954
6506,59.155998,0.461019
6507,58.737001,0.461083
6508,59.086000,0.461149
6509,54.476001,0.461210
6510,57.339999,0.461273
6511,58.666999,0.461337
6512,59.574999,0.461403
6513,59.294998,0.461468
6514,56.781999,0.461531
6515,56.362001,0.461594
6516,59.645001,0.461659
6517,59.505001,0.461725
6518,55.385000,0.461786
6519,59.226000,0.461851
6520,56.780998,0.461914
6521,59.086000,0.461979
6522,58.876001,0.462044
6523,56.851000,0.462107
6524,59.155998,0.462172
6525,57.199999,0.462236
6526,66.209999,0.462333
6527,60.553000,0.462453
6528,85.696003,0.462547
6529,82.972001,0.462636
6530,58.247999,0.462701
6531,61.111001,0.462768
6532,58.179001,0.462833
6533,57.689002,0.462896
6534,59.645001,0.462962
6535,57.339999,0.463026
6536,59.785001,0.463091
6537,58.178000,0.463155
6538,57.199999,0.463219
6539,59.645001,0.463285
6540,57.480000,0.463348
6541,56.293000,0.463411
6542,58.666999,0.463475
6543,57.339999,0.463539
6544,59.366001,0.463605
6545,58.247999,0.463670
6546,56.780998,0.463733
6547,59.574999,0.463797
6548,58.318001,0.463862
6549,60.064001,0.463928
6550,57.271001,0.463991
6551,57.199999,0.464055
6552,59.853999,0.464120
6553,58.178000,0.464184
6554,58.666999,0.464249
6555,57.619000,0.464312
6556,56.572000,0.464375
6557,58.737001,0.464440
6558,58.666999,0.464504
6559,57.200999,0.464568
6560,59.853999,0.464634
6561,58.247999,0.464706
6562,62.439001,0.464773
6563,59.574999,0.464839
6564,62.298997,0.464907
6565,60.553000,0.464974
6566,57.759000,0.465037
6567,60.622999,0.465104
6568,57.550002,0.465168
6569,58.107998,0.465232
6570,59.645001,0.465297
6571,57.828998,0.465360
6572,59.924001,0.465426
6573,58.178000,0.465491
6574,57.200999,0.465555
6575,59.225000,0.465620
6576,57.550002,0.465684
6577,58.247999,0.465749
6578,57.689998,0.465813
6579,57.199999,0.465876
6580,59.226000,0.465941
6581,55.314998,0.466003
6582,57.689002,0.466067
6583,59.645001,0.466133
6584,57.270001,0.466195
6585,58.947000,0.466261
6586,56.780998,0.466324
6587,57.200999,0.466387
6588,59.714999,0.466453
6589,57.968002,0.466517
6590,60.064001,0.466583
6591,59.574999,0.466649
6592,57.200999,0.466712
6593,58.946000,0.466777
6594,58.179001,0.466841
6595,59.644000,0.466907
6596,57.620000,0.466971
6597,57.199999,0.467034
6598,60.134000,0.467100
6599,59.645001,0.467166
6600,59.574999,0.467231
6601,57.689998,0.467298
6602,57.200999,0.467361
6603,60.064001,0.467428
6604,59.505001,0.467493
6605,57.200999,0.467556
6606,61.040999,0.467623
6607,57.131001,0.467686
6608,58.598001,0.467751
6609,58.666999,0.467816
6610,57.131001,0.467878
6611,59.505001,0.467944
6612,56.222001,0.468006
6613,60.761999,0.468073
6614,84.788000,0.468163
6615,57.130001,0.468282
6616,151.835993,0.468443
6617,91.492999,0.468541
6618,62.578001,0.468610
6619,60.064001,0.468676
6620,71.098999,0.468754
6621,61.600003,0.468822
6622,57.480000,0.468885
6623,56.781999,0.468949
6624,59.995000,0.469015
6625,57.620000,0.469079
6626,60.553000,0.469146
6627,57.759000,0.469209
6628,57.759000,0.469272
6629,59.086000,0.469337
6630,58.876001,0.469402
6631,59.645001,0.469467
6632,57.828998,0.469531
6633,58.179001,0.469594
6634,60.692000,0.469661
6635,65.790999,0.469733
6636,59.574999,0.469799
6637,58.107998,0.469863
6638,57.199999,0.469926
6639,59.574999,0.469991
6640,59.016002,0.470056
6641,59.574999,0.470122
6642,55.105000,0.470183
6643,58.178000,0.470247
6644,59.086000,0.470313
6645,59.155998,0.470378
6646,57.480000,0.470441
6647,59.365000,0.470507
6648,57.199999,0.470569
6649,61.042003,0.470636
6650,58.946000,0.470701
6651,58.107998,0.470765
6652,58.666999,0.470829
6653,56.781999,0.470892
6654,58.947000,0.470956
6655,58.526999,0.471021
6656,57.759000,0.471085
6657,59.645001,0.471151
6658,57.828998,0.471214
6659,58.597001,0.471279
6660,58.737001,0.471343
6661,57.339999,0.471407
6662,58.736001,0.471472
6663,56.501998,0.471535
6664,59.226000,0.471601
6665,59.713999,0.471666
6666,56.432000,0.471729
6667,59.295999,0.471794
6668,57.199999,0.471857
6669,57.339999,0.471921
6670,58.737001,0.471986
6671,57.410001,0.472049
6672,57.689998,0.472113
6673,56.851000,0.472175
6674,56.851000,0.472238
6675,57.060999,0.472302
6676,55.733999,0.472364
6677,59.644000,0.472428
6678,56.293000,0.472491
6679,56.991001,0.472554
6680,68.932997,0.472628
6681,58.107998,0.472692
6682,79.689002,0.472777
6683,61.111998,0.472845
6684,59.644000,0.472911
6685,60.063001,0.472977
6686,60.203001,0.473043
6687,59.295999,0.473109
6688,57.689002,0.473172
6689,58.178000,0.473236
6690,60.552000,0.473302
6691,64.813001,0.473373
6692,59.155998,0.473439
6693,60.064001,0.473505
6694,59.086000,0.473570
6695,65.861001,0.473642
6696,59.574999,0.473707
6697,101.480000,0.473848
6698,75.639000,0.473931
6699,62.018997,0.473999
6700,137.937997,0.474144
6701,97.848002,0.474253
6702,63.416999,0.474323
6703,63.835003,0.474393
6704,59.226000,0.474458
6705,71.588001,0.474535
6706,63.416002,0.474605
6707,59.924001,0.474671
6708,60.413000,0.474737
6709,58.247999,0.474801
6710,59.226000,0.474866
6711,61.879997,0.474934
6712,59.226000,0.474999
6713,62.997002,0.475068
6714,59.086000,0.475133
6715,58.807000,0.475198
6716,60.553000,0.475264
6717,59.155998,0.475330
6718,61.530998,0.475397
6719,58.387999,0.475461
6720,58.107998,0.475525
6721,61.530998,0.475593
6722,59.155998,0.475658
6723,60.343002,0.475725
6724,57.968002,0.475788
6725,58.247999,0.475852
6726,61.111001,0.475920
6727,58.527999,0.475984
6728,61.391002,0.476052
6729,57.689002,0.476115
6730,59.155998,0.476180
6731,61.250998,0.476247
6732,59.714999,0.476313
6733,58.666999,0.476378
6734,62.088999,0.476446
6735,58.597001,0.476510
6736,60.482998,0.476576
6737,59.574999,0.476642
6738,69.702000,0.476718
6739,65.581997,0.476790
6740,58.666999,0.476854
6741,61.111998,0.476921
6742,60.064001,0.476987
6743,57.898000,0.477051
6744,60.553000,0.477118
6745,58.178000,0.477182
6746,61.949999,0.477250
6747,59.155998,0.477315
6748,59.574999,0.477382
6749,60.972001,0.477447
6750,59.645001,0.477513
6751,57.480000,0.477577
6752,64.883003,0.477648
6753,58.737001,0.477713
6754,61.600003,0.477781
6755,58.527999,0.477845
6756,58.178000,0.477909
6757,60.064001,0.477975
6758,62.368999,0.478043
6759,60.692000,0.478110
6760,59.574999,0.478175
6761,59.155998,0.478241
6762,61.530998,0.478308
6763,59.574999,0.478374
6764,61.530998,0.478442
6765,59.574999,0.478507
6766,59.155998,0.478572
6767,60.343002,0.478638
6768,59.086000,0.478704
6769,61.111001,0.478771
6770,57.828998,0.478835
6771,59.016002,0.478900
6772,59.644000,0.478965
6773,59.574999,0.479031
6774,59.087000,0.479096
6775,61.321000,0.479164
6776,58.178000,0.479228
6777,60.134000,0.479294
6778,59.086000,0.479359
6779,59.226000,0.479425
6780,61.530998,0.479493
6781,59.505001,0.479558
6782,63.416002,0.479628
6783,59.365000,0.479693
6784,59.645001,0.479759
6785,60.553000,0.479825
6786,58.737001,0.479889
6787,106.648004,0.480058
6788,67.745998,0.480132
6789,110.280002,0.480250
6790,67.257002,0.480325
6791,59.574999,0.480391
6792,61.250998,0.480457
6793,59.853999,0.480523
6794,58.666999,0.480588
6795,62.020001,0.480656
6796,79.969002,0.480742
6797,67.745998,0.480816
6798,62.020001,0.480884
6799,61.042003,0.480951
6800,61.321000,0.481019
6801,59.574999,0.481087
6802,59.086000,0.481153
6803,61.949999,0.481220
6804,66.350003,0.481293
6805,61.949999,0.481360
6806,57.759000,0.481424
6807,78.012999,0.481508
6808,61.740000,0.481576
6809,62.437997,0.481644
6810,61.600003,0.481711
6811,58.807000,0.481777
6812,57.689002,0.481841
6813,59.574999,0.481906
6814,59.713999,0.481972
6815,58.247999,0.482036
6816,59.853999,0.482102
6817,59.155998,0.482167
6818,61.461003,0.482235
6819,59.574999,0.482300
6820,57.899000,0.482364
6821,61.530001,0.482432
6822,59.086000,0.482497
6823,59.924001,0.482562
6824,59.294998,0.482628
6825,59.086000,0.482693
6826,61.042003,0.482759
6827,59.087000,0.482825
6828,61.740000,0.482893
6829,59.155998,0.482958
6830,59.226000,0.483024
6831,62.509003,0.483092
6832,59.366001,0.483158
6833,59.155998,0.483223
6834,59.574999,0.483288
6835,59.087000,0.483353
6836,60.761999,0.483420
6837,58.247999,0.483484
6838,57.689998,0.483547
6839,61.459999,0.483615
6840,58.877002,0.483679
6841,60.064001,0.483745
6842,58.597001,0.483810
6843,58.107998,0.483874
6844,62.229003,0.483942
6845,62.018997,0.484010
6846,60.622999,0.484077
6847,58.247999,0.484141
6848,59.714999,0.484206
6849,61.530001,0.484274
6850,60.064001,0.484340
6851,62.020001,0.484408
6852,58.947000,0.484472
6853,57.689002,0.484536
6854,60.064001,0.484601
6855,59.505001,0.484667
6856,75.709002,0.484749
6857,60.134000,0.484817
6858,58.247999,0.484881
6859,60.203001,0.484947
6860,60.064001,0.485013
6861,59.086000,0.485079
6862,59.574999,0.485144
6863,58.598001,0.485209
6864,59.365000,0.485274
6865,59.155998,0.485339
6866,58.666999,0.485404
6867,159.938005,0.485593
6868,70.121001,0.485670
6869,192.762993,0.485869
6870,99.523997,0.485975
6871,151.626999,0.486133
6872,65.720997,0.486204
6873,146.598002,0.486357
6874,59.086000,0.486421
6875,88.280001,0.486515
6876,57.899000,0.486580
6877,85.904998,0.486671
6878,57.828998,0.486736
6879,80.179001,0.486821
6880,59.574999,0.486887
6881,79.060999,0.486971
6882,61.391002,0.487038
6883,79.131001,0.487123
6884,57.130001,0.487186
6885,81.644997,0.487272
6886,58.387999,0.487337
6887,83.182000,0.487425
6888,56.222001,0.487488
6889,77.803998,0.487571
6890,60.762999,0.487638
6891,97.778000,0.487741
6892,60.553000,0.487808
6893,79.340003,0.487893
6894,57.689002,0.487956
6895,83.530998,0.488046
6896,59.645001,0.488111
6897,81.366001,0.488199
6898,57.130001,0.488262
6899,78.012999,0.488345
6900,58.877002,0.488409
6901,80.177997,0.488498
6902,57.339999,0.488561
6903,82.903003,0.488650
6904,65.161999,0.488721
6905,85.906002,0.488811
6906,62.088999,0.488879
6907,78.712001,0.488963
6908,60.553000,0.489030
6909,78.571997,0.489114
6910,60.901999,0.489181
6911,79.758996,0.489266
6912,58.247999,0.489330
6913,81.644997,0.489418
6914,58.178000,0.489482
6915,83.321996,0.489570
6916,63.416999,0.489640
6917,77.803001,0.489723
6918,60.063001,0.489789
6919,78.782003,0.489873
6920,59.714999,0.489939
6921,78.782003,0.490023
6922,59.086000,0.490088
6923,80.528000,0.490174
6924,57.619000,0.490238
6925,78.292003,0.490322
6926,60.622999,0.490388
6927,77.384997,0.490471
6928,60.553000,0.490537
6929,77.174998,0.490619
6930,58.666999,0.490684
6931,82.831997,0.490772
6932,61.600003,0.490840
6933,80.249003,0.490926
6934,61.600003,0.490992
6935,77.732999,0.491075
6936,60.553000,0.491142
6937,80.038997,0.491227
6938,60.972001,0.491294
6939,77.313998,0.491377
6940,57.828998,0.491441
6941,79.689002,0.491526
6942,101.131001,0.491635
6943,225.658005,0.491869
6944,76.896002,0.491953
6945,84.578001,0.492044
6946,61.671002,0.492112
6947,81.994003,0.492200
6948,57.619000,0.492264
6949,82.692997,0.492351
6950,58.178000,0.492416
6951,82.063998,0.492504
6952,59.086000,0.492569
6953,80.388003,0.492655
6954,67.745998,0.492730
6955,82.621998,0.492818
6956,61.391002,0.492885
6957,81.086000,0.492972
6958,58.666999,0.493036
6959,80.876998,0.493123
6960,58.318001,0.493187
6961,82.482999,0.493275
6962,58.666999,0.493340
6963,79.131001,0.493424
6964,59.505001,0.493490
6965,77.245000,0.493573
6966,57.619000,0.493637
6967,85.346001,0.493728
6968,57.271001,0.493791
6969,80.667000,0.493878
